,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
179,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.6576,4.0,flower5_pair.jpg,flower5.jpg,right,A2YC6PEMIRSOAA
180,9,5.0,flower5.jpg,,,,17.0,left,1.0,3.0585,5.0,flower6.jpg,flower6_pair.jpg,left,A2YC6PEMIRSOAA
181,10,6.0,flower6.jpg,,,,,,,,,,,,A2YC6PEMIRSOAA
182,4,0.0,flower1.jpg,,,,12.0,left,1.0,7.1283,0.0,flower1.jpg,flower1_pair.jpg,left,A3DFZQAOZ0NK2Q
183,5,1.0,flower2.jpg,,,,13.0,left,0.0,5.2382,1.0,flower2_pair.jpg,flower2.jpg,right,A3DFZQAOZ0NK2Q
184,6,2.0,left.jpg,left,1.4433,left,14.0,left,1.0,5.0541,2.0,flower3.jpg,flower3_pair.jpg,left,A3DFZQAOZ0NK2Q
185,7,3.0,flower3.jpg,,,,15.0,left,1.0,4.9807,3.0,flower4.jpg,flower4_pair.jpg,left,A3DFZQAOZ0NK2Q
186,8,4.0,flower4.jpg,,,,16.0,right,1.0,5.3789,4.0,flower5_pair.jpg,flower5.jpg,right,A3DFZQAOZ0NK2Q
187,9,5.0,flower5.jpg,,,,17.0,left,1.0,5.4035,5.0,flower6.jpg,flower6_pair.jpg,left,A3DFZQAOZ0NK2Q
188,10,6.0,flower6.jpg,,,,,,,,,,,,A3DFZQAOZ0NK2Q
189,4,0.0,flower1.jpg,,,,12.0,left,1.0,4.4603,0.0,flower1.jpg,flower1_pair.jpg,left,A19TD2J8506A4Y
190,5,1.0,flower2.jpg,,,,13.0,left,0.0,4.6704,1.0,flower2_pair.jpg,flower2.jpg,right,A19TD2J8506A4Y
191,6,2.0,left.jpg,left,2.4904,left,14.0,left,1.0,4.0178,2.0,flower3.jpg,flower3_pair.jpg,left,A19TD2J8506A4Y
192,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.7673,3.0,flower4.jpg,flower4_pair.jpg,left,A19TD2J8506A4Y
193,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.4539,4.0,flower5_pair.jpg,flower5.jpg,right,A19TD2J8506A4Y
194,9,5.0,flower5.jpg,,,,17.0,left,1.0,3.4824,5.0,flower6.jpg,flower6_pair.jpg,left,A19TD2J8506A4Y
195,10,6.0,flower6.jpg,,,,,,,,,,,,A19TD2J8506A4Y
196,4,0.0,flower1.jpg,,,,12.0,left,1.0,4.8517,0.0,flower1.jpg,flower1_pair.jpg,left,A1PV9LINP0Q5WL
197,5,1.0,flower2.jpg,,,,13.0,left,0.0,0.2335,1.0,flower2_pair.jpg,flower2.jpg,right,A1PV9LINP0Q5WL
198,6,2.0,left.jpg,left,1.6631,left,14.0,right,0.0,1.315,2.0,flower3.jpg,flower3_pair.jpg,left,A1PV9LINP0Q5WL
