,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
75,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.539,5.0,flower6.jpg,flower6_pair.jpg,left,A1R5JNC2LO6X1S
76,10,6.0,flower6.jpg,,,,,,,,,,,,A1R5JNC2LO6X1S
77,4,0.0,flower1.jpg,,,,12.0,right,0.0,7.594,0.0,flower1.jpg,flower1_pair.jpg,left,A3L9EN8YL1HZWF
78,5,1.0,flower2.jpg,,,,13.0,left,0.0,5.486,1.0,flower2_pair.jpg,flower2.jpg,right,A3L9EN8YL1HZWF
79,6,2.0,left.jpg,left,1.186,left,14.0,left,1.0,2.324,2.0,flower3.jpg,flower3_pair.jpg,left,A3L9EN8YL1HZWF
80,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.25,3.0,flower4.jpg,flower4_pair.jpg,left,A3L9EN8YL1HZWF
81,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.237,4.0,flower5_pair.jpg,flower5.jpg,right,A3L9EN8YL1HZWF
82,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.74,5.0,flower6.jpg,flower6_pair.jpg,left,A3L9EN8YL1HZWF
83,10,6.0,flower6.jpg,,,,,,,,,,,,A3L9EN8YL1HZWF
84,4,0.0,flower1.jpg,,,,12.0,right,0.0,26.5926,0.0,flower1.jpg,flower1_pair.jpg,left,A1AT1U9SZ2T4NN
85,5,1.0,flower2.jpg,,,,13.0,right,1.0,0.0135,1.0,flower2_pair.jpg,flower2.jpg,right,A1AT1U9SZ2T4NN
86,6,2.0,left.jpg,left,,,14.0,right,0.0,0.0173,2.0,flower3.jpg,flower3_pair.jpg,left,A1AT1U9SZ2T4NN
87,7,3.0,flower3.jpg,,,,15.0,right,0.0,0.1497,3.0,flower4.jpg,flower4_pair.jpg,left,A1AT1U9SZ2T4NN
88,8,4.0,flower4.jpg,,,,16.0,right,1.0,0.1285,4.0,flower5_pair.jpg,flower5.jpg,right,A1AT1U9SZ2T4NN
89,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.010599999,5.0,flower6.jpg,flower6_pair.jpg,left,A1AT1U9SZ2T4NN
90,10,6.0,flower6.jpg,,,,,,,,,,,,A1AT1U9SZ2T4NN
91,4,0.0,flower1.jpg,,,,12.0,right,0.0,2.9529,0.0,flower1.jpg,flower1_pair.jpg,left,A3TF2L36Z80Y6N
92,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.5003,1.0,flower2_pair.jpg,flower2.jpg,right,A3TF2L36Z80Y6N
93,6,2.0,left.jpg,left,1.6029,left,14.0,left,1.0,2.2928,2.0,flower3.jpg,flower3_pair.jpg,left,A3TF2L36Z80Y6N
94,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.8031,3.0,flower4.jpg,flower4_pair.jpg,left,A3TF2L36Z80Y6N
95,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.6441,4.0,flower5_pair.jpg,flower5.jpg,right,A3TF2L36Z80Y6N
96,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.31,5.0,flower6.jpg,flower6_pair.jpg,left,A3TF2L36Z80Y6N
97,10,6.0,flower6.jpg,,,,,,,,,,,,A3TF2L36Z80Y6N
98,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.1607,0.0,flower1.jpg,flower1_pair.jpg,left,A28JWKICT1X73Z
99,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.6499,1.0,flower2_pair.jpg,flower2.jpg,right,A28JWKICT1X73Z
100,6,2.0,left.jpg,left,1.2758,left,14.0,left,1.0,0.99,2.0,flower3.jpg,flower3_pair.jpg,left,A28JWKICT1X73Z
101,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.6112,3.0,flower4.jpg,flower4_pair.jpg,left,A28JWKICT1X73Z
102,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.6407,4.0,flower5_pair.jpg,flower5.jpg,right,A28JWKICT1X73Z
103,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.4161,5.0,flower6.jpg,flower6_pair.jpg,left,A28JWKICT1X73Z
104,10,6.0,flower6.jpg,,,,,,,,,,,,A28JWKICT1X73Z
105,4,0.0,flower1.jpg,,,,12.0,right,0.0,22.657,0.0,flower1.jpg,flower1_pair.jpg,left,AJT7C07A187KA
106,5,1.0,flower2.jpg,,,,13.0,right,1.0,6.7297,1.0,flower2_pair.jpg,flower2.jpg,right,AJT7C07A187KA
107,6,2.0,left.jpg,left,1.3422,left,14.0,right,0.0,3.2885,2.0,flower3.jpg,flower3_pair.jpg,left,AJT7C07A187KA
108,7,3.0,flower3.jpg,,,,15.0,right,0.0,4.3188,3.0,flower4.jpg,flower4_pair.jpg,left,AJT7C07A187KA
109,8,4.0,flower4.jpg,,,,16.0,right,1.0,6.4385,4.0,flower5_pair.jpg,flower5.jpg,right,AJT7C07A187KA
110,9,5.0,flower5.jpg,,,,17.0,right,0.0,54.0526,5.0,flower6.jpg,flower6_pair.jpg,left,AJT7C07A187KA
111,10,6.0,flower6.jpg,,,,,,,,,,,,AJT7C07A187KA
112,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.6777,0.0,flower1.jpg,flower1_pair.jpg,left,AWC8CYV72QOLL
113,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.2563,1.0,flower2_pair.jpg,flower2.jpg,right,AWC8CYV72QOLL
114,6,2.0,left.jpg,left,1.6252,left,14.0,left,1.0,2.45,2.0,flower3.jpg,flower3_pair.jpg,left,AWC8CYV72QOLL
115,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.6416,3.0,flower4.jpg,flower4_pair.jpg,left,AWC8CYV72QOLL
