,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
81,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.6149,4.0,flower5_pair.jpg,flower5.jpg,right,AIEKCWYZTS41V_2022-11-24_10h31.00.383.csv
82,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.3507,5.0,flower6.jpg,flower6_pair.jpg,left,AIEKCWYZTS41V_2022-11-24_10h31.00.383.csv
83,10,6.0,flower6.jpg,,,,,,,,,,,,AIEKCWYZTS41V_2022-11-24_10h31.00.383.csv
84,4,0.0,flower1.jpg,,,,12.0,left,1.0,4.379,0.0,flower1.jpg,flower1_pair.jpg,left,AREYIJXFMXZL0_2022-11-24_12h22.58.913.csv
85,5,1.0,flower2.jpg,,,,13.0,right,1.0,6.229,1.0,flower2_pair.jpg,flower2.jpg,right,AREYIJXFMXZL0_2022-11-24_12h22.58.913.csv
86,6,2.0,left.jpg,left,2.152,left,14.0,left,1.0,2.947,2.0,flower3.jpg,flower3_pair.jpg,left,AREYIJXFMXZL0_2022-11-24_12h22.58.913.csv
87,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.346,3.0,flower4.jpg,flower4_pair.jpg,left,AREYIJXFMXZL0_2022-11-24_12h22.58.913.csv
88,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.612,4.0,flower5_pair.jpg,flower5.jpg,right,AREYIJXFMXZL0_2022-11-24_12h22.58.913.csv
89,9,5.0,flower5.jpg,,,,17.0,left,1.0,3.426,5.0,flower6.jpg,flower6_pair.jpg,left,AREYIJXFMXZL0_2022-11-24_12h22.58.913.csv
90,10,6.0,flower6.jpg,,,,,,,,,,,,AREYIJXFMXZL0_2022-11-24_12h22.58.913.csv
91,4,0.0,flower1.jpg,,,,12.0,left,1.0,7.0914,0.0,flower1.jpg,flower1_pair.jpg,left,A1UEHTBS0LZAA0_2022-11-24_10h24.18.973.csv
92,5,1.0,flower2.jpg,,,,13.0,right,1.0,5.718,1.0,flower2_pair.jpg,flower2.jpg,right,A1UEHTBS0LZAA0_2022-11-24_10h24.18.973.csv
93,6,2.0,left.jpg,left,2.5613,left,14.0,left,1.0,9.1848,2.0,flower3.jpg,flower3_pair.jpg,left,A1UEHTBS0LZAA0_2022-11-24_10h24.18.973.csv
94,7,3.0,flower3.jpg,,,,15.0,left,1.0,4.0962,3.0,flower4.jpg,flower4_pair.jpg,left,A1UEHTBS0LZAA0_2022-11-24_10h24.18.973.csv
95,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.5876,4.0,flower5_pair.jpg,flower5.jpg,right,A1UEHTBS0LZAA0_2022-11-24_10h24.18.973.csv
96,9,5.0,flower5.jpg,,,,17.0,left,1.0,4.0174,5.0,flower6.jpg,flower6_pair.jpg,left,A1UEHTBS0LZAA0_2022-11-24_10h24.18.973.csv
97,10,6.0,flower6.jpg,,,,,,,,,,,,A1UEHTBS0LZAA0_2022-11-24_10h24.18.973.csv
98,4,0.0,flower1.jpg,,,,12.0,right,0.0,11.442,0.0,flower1.jpg,flower1_pair.jpg,left,A2FQVRBXJZQAWT_2022-11-24_07h31.51.430.csv
99,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.884,1.0,flower2_pair.jpg,flower2.jpg,right,A2FQVRBXJZQAWT_2022-11-24_07h31.51.430.csv
100,6,2.0,left.jpg,left,0.755,left,14.0,right,0.0,3.586,2.0,flower3.jpg,flower3_pair.jpg,left,A2FQVRBXJZQAWT_2022-11-24_07h31.51.430.csv
101,7,3.0,flower3.jpg,,,,15.0,right,0.0,4.162,3.0,flower4.jpg,flower4_pair.jpg,left,A2FQVRBXJZQAWT_2022-11-24_07h31.51.430.csv
102,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.77,4.0,flower5_pair.jpg,flower5.jpg,right,A2FQVRBXJZQAWT_2022-11-24_07h31.51.430.csv
103,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.67,5.0,flower6.jpg,flower6_pair.jpg,left,A2FQVRBXJZQAWT_2022-11-24_07h31.51.430.csv
104,10,6.0,flower6.jpg,,,,,,,,,,,,A2FQVRBXJZQAWT_2022-11-24_07h31.51.430.csv
105,4,0.0,flower1.jpg,,,,12.0,left,1.0,4.1881,0.0,flower1.jpg,flower1_pair.jpg,left,A2EFMN1AFPRCL_2022-11-24_07h37.50.567.csv
106,5,1.0,flower2.jpg,,,,13.0,right,1.0,6.0608,1.0,flower2_pair.jpg,flower2.jpg,right,A2EFMN1AFPRCL_2022-11-24_07h37.50.567.csv
107,6,2.0,left.jpg,left,1.3625,left,14.0,left,1.0,4.0375,2.0,flower3.jpg,flower3_pair.jpg,left,A2EFMN1AFPRCL_2022-11-24_07h37.50.567.csv
108,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.5991,3.0,flower4.jpg,flower4_pair.jpg,left,A2EFMN1AFPRCL_2022-11-24_07h37.50.567.csv
109,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.7021,4.0,flower5_pair.jpg,flower5.jpg,right,A2EFMN1AFPRCL_2022-11-24_07h37.50.567.csv
110,9,5.0,flower5.jpg,,,,17.0,left,1.0,3.2621,5.0,flower6.jpg,flower6_pair.jpg,left,A2EFMN1AFPRCL_2022-11-24_07h37.50.567.csv
111,10,6.0,flower6.jpg,,,,,,,,,,,,A2EFMN1AFPRCL_2022-11-24_07h37.50.567.csv
112,4,0.0,flower1.jpg,,,,12.0,right,0.0,0.921,0.0,flower1.jpg,flower1_pair.jpg,left,ALDAL97WR0CYZ_2022-11-24_10h56.53.144.csv
113,5,1.0,flower2.jpg,,,,13.0,left,0.0,0.005,1.0,flower2_pair.jpg,flower2.jpg,right,ALDAL97WR0CYZ_2022-11-24_10h56.53.144.csv
114,6,2.0,left.jpg,left,1.941,left,14.0,right,0.0,0.007,2.0,flower3.jpg,flower3_pair.jpg,left,ALDAL97WR0CYZ_2022-11-24_10h56.53.144.csv
115,7,3.0,flower3.jpg,,,,15.0,right,0.0,0.005,3.0,flower4.jpg,flower4_pair.jpg,left,ALDAL97WR0CYZ_2022-11-24_10h56.53.144.csv
116,8,4.0,flower4.jpg,,,,16.0,left,0.0,0.008,4.0,flower5_pair.jpg,flower5.jpg,right,ALDAL97WR0CYZ_2022-11-24_10h56.53.144.csv
117,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.006,5.0,flower6.jpg,flower6_pair.jpg,left,ALDAL97WR0CYZ_2022-11-24_10h56.53.144.csv
118,10,6.0,flower6.jpg,,,,,,,,,,,,ALDAL97WR0CYZ_2022-11-24_10h56.53.144.csv
119,4,0.0,flower1.jpg,,,,12.0,left,1.0,5.644,0.0,flower1.jpg,flower1_pair.jpg,left,A1IGKJ200N82S9_2022-11-24_12h59.40.955.csv
120,5,1.0,flower2.jpg,,,,13.0,left,0.0,7.338,1.0,flower2_pair.jpg,flower2.jpg,right,A1IGKJ200N82S9_2022-11-24_12h59.40.955.csv
121,6,2.0,left.jpg,left,1.018,left,14.0,left,1.0,2.845,2.0,flower3.jpg,flower3_pair.jpg,left,A1IGKJ200N82S9_2022-11-24_12h59.40.955.csv
122,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.082,3.0,flower4.jpg,flower4_pair.jpg,left,A1IGKJ200N82S9_2022-11-24_12h59.40.955.csv
123,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.659,4.0,flower5_pair.jpg,flower5.jpg,right,A1IGKJ200N82S9_2022-11-24_12h59.40.955.csv
124,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.33,5.0,flower6.jpg,flower6_pair.jpg,left,A1IGKJ200N82S9_2022-11-24_12h59.40.955.csv
