,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
68,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.894099999,5.0,flower6.jpg,flower6_pair.jpg,left,AK52RXEJKR81A_2022-10-02_09h03.39.525.csv
69,10,6.0,flower6.jpg,,,,,,,,,,,,AK52RXEJKR81A_2022-10-02_09h03.39.525.csv
70,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.767599999,0.0,flower1.jpg,flower1_pair.jpg,left,A19NX9CQGX6XI8_2022-10-02_10h26.21.843.csv
71,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.559900001,1.0,flower2_pair.jpg,flower2.jpg,right,A19NX9CQGX6XI8_2022-10-02_10h26.21.843.csv
72,6,2.0,left.jpg,left,,,14.0,right,0.0,1.2896,2.0,flower3.jpg,flower3_pair.jpg,left,A19NX9CQGX6XI8_2022-10-02_10h26.21.843.csv
73,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.3856,3.0,flower4.jpg,flower4_pair.jpg,left,A19NX9CQGX6XI8_2022-10-02_10h26.21.843.csv
74,8,4.0,flower4.jpg,,,,16.0,right,1.0,0.798700001,4.0,flower5_pair.jpg,flower5.jpg,right,A19NX9CQGX6XI8_2022-10-02_10h26.21.843.csv
75,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.2947,5.0,flower6.jpg,flower6_pair.jpg,left,A19NX9CQGX6XI8_2022-10-02_10h26.21.843.csv
76,10,6.0,flower6.jpg,,,,,,,,,,,,A19NX9CQGX6XI8_2022-10-02_10h26.21.843.csv
77,4,0.0,flower1.jpg,,,,12.0,left,1.0,4.7599,0.0,flower1.jpg,flower1_pair.jpg,left,A1PHDT66U6IK4Q_2022-10-02_08h50.16.968.csv
78,5,1.0,flower2.jpg,,,,13.0,left,0.0,3.1779,1.0,flower2_pair.jpg,flower2.jpg,right,A1PHDT66U6IK4Q_2022-10-02_08h50.16.968.csv
79,6,2.0,left.jpg,left,0.6992,left,14.0,left,1.0,2.2008,2.0,flower3.jpg,flower3_pair.jpg,left,A1PHDT66U6IK4Q_2022-10-02_08h50.16.968.csv
80,7,3.0,flower3.jpg,,,,15.0,left,1.0,5.5115,3.0,flower4.jpg,flower4_pair.jpg,left,A1PHDT66U6IK4Q_2022-10-02_08h50.16.968.csv
81,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.4383,4.0,flower5_pair.jpg,flower5.jpg,right,A1PHDT66U6IK4Q_2022-10-02_08h50.16.968.csv
82,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.5428,5.0,flower6.jpg,flower6_pair.jpg,left,A1PHDT66U6IK4Q_2022-10-02_08h50.16.968.csv
83,10,6.0,flower6.jpg,,,,,,,,,,,,A1PHDT66U6IK4Q_2022-10-02_08h50.16.968.csv
84,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.844,0.0,flower1.jpg,flower1_pair.jpg,left,A6GDXK2BWJTVH_2022-10-02_08h53.38.170.csv
85,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.2501,1.0,flower2_pair.jpg,flower2.jpg,right,A6GDXK2BWJTVH_2022-10-02_08h53.38.170.csv
